Date,Open,High,Low,Close,Volume
1996-01-11,527.0294372204155,533.7592163085938,526.3494710587015,533.7592163085938,551000
1996-01-12,536.2791356230558,551.1285948518432,536.2791356230558,550.9685668945312,950600
1996-01-15,551.7585886258241,563.8781127929688,551.7585886258241,563.8781127929688,891500
1996-01-16,565.4579158323376,566.3878722204499,555.8382960806836,558.408203125,828400
1996-01-17,558.4482464307233,559.6082354855164,556.2983666845862,556.9883422851562,546500
1996-01-18,556.9983788579281,560.0182200262185,556.9783601044528,557.6883544921875,539900
1996-01-19,557.6882911445026,563.4980623201133,557.6882911445026,562.3280639648438,606100
1996-01-22,562.3281076047359,573.9276931377283,562.3281076047359,571.2977905273438,659700
1996-01-23,571.3677889720997,574.6876671561404,571.3677889720997,574.2776489257812,838800
1996-01-24,574.5076958876206,575.2476573567372,569.1478578592182,569.9378662109375,1218300
1996-01-25,569.9378728166254,572.8877093507604,569.7178496289742,570.1078491210938,1524300
1996-01-26,570.0277687284154,570.437786926038,566.4179240846843,566.837890625,814600
1996-01-29,566.707909975377,570.0478067582484,564.5280021963113,565.762939453125,504000
1996-01-30,565.8180007170877,569.1478271484375,563.5680883015798,569.1478271484375,905800
1996-01-31,569.1478264685669,579.717422327394,569.1478264685669,578.5374755859375,1217100
1996-02-01,579.087417301022,586.4271581139407,579.087417301022,581.037353515625,1396400
1996-02-02,583.5872514265402,587.547119140625,583.5872514265402,587.547119140625,1280300
1996-02-05,587.5071595624353,591.1170043945312,587.5071595624353,591.1170043945312,1505600
1996-02-06,591.8969505323967,595.7168092151533,590.6170320759107,592.8969116210938,1212200
1996-02-07,592.7868696988271,596.526714021409,589.7370008979304,591.3369140625,823500
1996-02-08,591.336964282466,592.626953125,590.3770407153118,592.626953125,822600
1996-02-09,592.626926717994,593.0168651333851,576.3875083814804,580.9873657226562,880200
1996-02-12,580.9764254318638,580.9874113326747,575.8975824542265,577.4525146484375,974700
1996-02-13,578.2354246282559,585.5401321703695,578.2354246282559,584.7981567382812,674100
1996-02-14,585.5752521850326,590.3010205704959,585.5752521850326,590.1770629882812,940500
1996-02-15,590.2329910562163,593.5858878000136,588.6770824227224,590.7429809570312,664000
1996-02-16,589.2670275737926,595.5037841796875,589.2670275737926,595.5037841796875,874400
1996-02-26,593.1039847268784,595.0738789416496,589.2441492475574,594.1819458007812,906200
1996-02-27,594.1819462266427,599.5647328295759,592.8799948256135,597.3367919921875,802700
1996-02-28,597.4937481334798,601.9465165308745,593.6568615006603,595.2528076171875,739500
1996-02-29,595.2527811457014,595.3807668758451,584.8661623848157,585.1861572265625,971100
1996-03-01,585.1862478690681,589.090087890625,580.2174467835188,589.090087890625,609500
1996-03-04,589.090019120077,592.9759150492281,589.090019120077,592.02392578125,715000
1996-03-05,592.0038850305764,593.558817052565,588.2090501469095,591.4598999023438,834100
1996-03-06,591.8469513551368,591.8469513551368,586.496146506947,587.8511352539062,733300
1996-03-07,587.984123344518,588.5530709166524,581.1983768346452,581.5213623046875,975300
1996-03-08,581.512355821974,581.5213886737755,565.9250104155204,568.075927734375,876700
1996-03-11,568.0119035728175,568.0119035728175,541.0799677008554,544.517822265625,664200
1996-03-12,546.9257725320308,565.3490069548383,546.9257725320308,560.8402099609375,812700
1996-03-13,560.7731674531094,561.5521288488118,557.8453028386275,560.1072387695312,599800
1996-03-14,560.159252618822,570.3758354029396,560.159252618822,569.8848266601562,928100
1996-03-15,572.2637251949188,576.8935497794351,572.2637251949188,576.7675170898438,961700
1996-03-18,578.3734919791651,578.8324584960938,575.9456079308378,578.8324584960938,657000
1996-03-19,578.8904653422012,587.3231201171875,578.8904653422012,587.3231201171875,958600
1996-03-20,587.3021326240678,587.3511419452759,582.9503124122326,585.9561767578125,1075400
1996-03-22,585.9561784315621,586.9891582121562,584.0502468162952,585.9991455078125,794600
1996-03-25,585.999141807846,587.185130757315,584.2902240132217,585.9041748046875,721000
1996-03-26,585.9861401112378,587.6960954580904,585.1701928994709,585.8601684570312,677300
1996-03-27,585.9071487813552,588.9010506070058,585.39117768758,587.0430908203125,1013600
1996-03-28,587.2020891989462,587.6581261122633,584.1762061571314,585.6821899414062,2211800
1996-04-01,585.6711559420754,588.8210576572852,585.6711559420754,587.5811157226562,1018500
1996-04-02,587.6501087950941,590.099049153973,587.4541325336022,588.2501220703125,1046200
1996-04-03,589.8770323280573,595.8437797380715,589.8770323280573,595.0408325195312,1172800
1996-04-04,595.0408565605519,605.0634155273438,595.0408565605519,605.0634155273438,1008600
1996-04-08,605.0634928523351,606.2194538493774,597.5717792078817,597.6198120117188,640800
1996-04-09,597.6198007527743,597.8997581441965,594.8929168872072,597.329833984375,1118500
1996-04-10,597.3297849443646,604.967488245807,597.3297849443646,603.9124755859375,1427800
1996-04-11,604.9084020325689,606.4423387571496,602.4464619698572,605.3133544921875,1190600
1996-04-12,605.313421146331,607.0263671875,604.2954553863134,607.0263671875,975200
1996-04-15,607.079392017794,612.9721069335938,607.079392017794,612.9721069335938,900800
1996-04-16,612.8901396770743,621.0558373851541,612.8901396770743,619.2368774414062,1327800
1996-04-17,619.2368853885512,625.2526424638919,619.2368853885512,624.1456909179688,1313200
1996-04-18,622.5417471180331,622.5417471180331,620.481829739898,620.9498291015625,904200
1996-04-19,620.9928129216024,624.5096435546875,620.9928129216024,624.5096435546875,1179400
1996-04-22,624.5096715160868,628.3615112304688,624.5096715160868,628.3615112304688,1422800
1996-04-23,628.4985081003618,631.3823678404199,627.4155425075153,627.8045043945312,1546000
1996-04-24,627.8186347535658,630.570481004095,627.4236305632396,630.1945190429688,1255000
1996-04-25,630.1944526773914,630.8204048636334,624.1497051659254,625.3556518554688,1636700
1996-04-26,625.3556412452695,628.216552734375,624.5296846547187,628.216552734375,1299900
1996-04-29,628.2675236505443,628.2675236505443,622.7877565970634,625.3016357421875,491900
1996-04-30,625.3016416065362,626.997559459863,622.867776412202,623.8847045898438,557100
1996-05-01,623.9827564338352,629.447509765625,623.9827564338352,629.447509765625,596500
1996-05-02,629.5334919885603,629.6194871781543,621.8907839498523,622.8387451171875,873000
1996-05-03,618.18399540686,618.18399540686,605.9704805642295,608.0973510742188,712200
1996-05-06,608.0972658561963,608.0972658561963,598.3746834517251,599.6486206054688,984400
1996-05-07,599.7316280966425,613.8161010742188,599.7316280966425,613.8161010742188,1323800
1996-05-08,613.8161665709596,617.4570162546548,613.5571434365913,615.5010986328125,1155300
1996-05-09,615.5010394648659,620.9967969849397,615.1829976591544,620.247802734375,1174800
1996-05-10,620.2478251526715,620.7078292164382,618.3059451875837,619.2559204101562,655300
1996-05-13,619.2868890978853,625.6086647186464,619.1429127637534,621.4698486328125,598900
1996-05-14,621.4697742650071,621.552778839398,617.9989013671875,617.9989013671875,691000
1996-05-15,617.9989719223087,620.9258600281458,616.9089874640106,619.8128662109375,660900
1996-05-17,619.8978845595053,621.782821005715,619.0019233164553,621.3738403320312,1133600
1996-05-20,621.3738795227546,621.6898462562572,616.1520974446621,617.6680297851562,438600
1996-05-21,616.8600012846746,617.27001953125,613.3211373383837,617.27001953125,614300
